User_id,food_id,country_id,calories,protein_g,fat_g,carbs_g,goal_id,time_id,suitability_score,,
63,136,3,95,4,5,10,2,2,0,,
63,297,3,250,9,18,14,2,2,0,,
63,315,3,165,31,4,0,2,2,1,,
63,231,3,110,9,0.5,18,2,2,0,,
63,177,3,170,24,4,7,2,2,1,,
63,412,3,20,1,0,4,2,2,0,,
63,261,3,190,11,8,20,2,2,0,,
63,105,3,165,18,8,4,2,3,0,,
63,325,3,180,22,10,2,2,3,1,,
63,40,3,190,20,11,5,2,3,1,,
63,316,3,220,19,15,0,2,3,1,,
63,56,3,110,18,3,4,2,3,0,,
63,409,3,170,20,9,4,2,3,1,,
63,356,3,20,2,0.1,4,2,3,0,,
63,11,3,290,18,24,1,2,3,0,,
63,295,3,130,22,4,0,2,3,1,,
63,78,3,160,18,9,3,2,3,0,,
64,176,7,230,21,15,0,1,1,0,,
64,246,7,35,3,1,4,1,1,1,,
64,260,7,210,18,11,14,1,1,0,,
64,386,7,150,10,10,4,1,1,1,,
64,52,7,130,3,0.3,28,1,1,1,,
64,364,7,80,8,4,2,1,1,1,,
64,287,7,20,1,0.1,4,1,1,1,,
64,162,7,1,0.1,0,0,1,1,1,,
64,273,7,170,5,1,35,1,1,0,,
64,116,7,35,6,0.5,5,1,1,1,,
64,323,7,145,7,2,24,1,2,1,,
64,402,7,105,23,0.5,0,1,2,1,,
64,300,7,160,6,7,20,1,2,0,,
64,416,7,220,3,14,22,1,2,0,,
64,104,7,115,5,1,22,1,2,1,,
64,94,7,160,20,8,1,1,2,0,,
64,70,7,90,7,6,2,1,2,1,,
64,118,7,122,11,5,10,1,2,1,,
64,324,7,190,21,9,6,1,2,0,,
64,34,7,130,22,4,1,1,2,1,,
64,92,7,175,20,7,8,1,3,0,,
64,26,7,195,12,10,18,1,3,0,,
64,407,7,285,22,18,10,1,3,0,,
64,51,7,45,3,2,4,1,3,1,,
64,29,7,140,18,6,2,1,3,1,,
64,245,7,160,20,7,5,1,3,0,,
64,370,7,100,18,2,2,1,3,1,,
64,102,7,30,4,0.5,2,1,3,1,,
64,266,7,90,7,3,8,1,3,1,,
64,202,7,150,9,7,14,1,3,1,,
65,335,11,115,8,8,4,1,1,1,,
65,134,11,110,7,2,18,1,1,1,,
65,380,11,280,2,0.4,75,1,1,0,,
65,210,11,120,10,7,5,1,1,1,,
65,430,11,240,8,2,48,1,1,0,,
65,49,11,110,8,1,19,1,1,1,,
65,7,11,45,1,2,6,1,1,1,,
65,122,11,95,7,6,3,1,1,1,,
65,173,11,320,21,24,2,1,1,0,,
65,271,11,250,7,9,35,1,1,0,,
65,81,11,170,12,6,20,1,2,0,,
65,215,11,210,17,12,15,1,2,0,,
65,171,11,160,19,6,10,1,2,0,,
65,203,11,130,7,4,18,1,2,1,,
65,168,11,150,24,5,0,1,2,1,,
65,224,11,115,8,3,15,1,2,1,,
65,362,11,100,21,1,1,1,2,1,,
65,197,11,160,8,10,14,1,2,0,,
65,317,11,70,1,4,8,1,2,1,,
65,268,11,85,3,4,10,1,2,1,,
65,174,11,240,25,16,0,1,3,0,,
65,88,11,180,20,9,2,1,3,0,,
65,413,11,110,5,2,18,1,3,1,,
65,20,11,130,20,5,0,1,3,1,,
65,207,11,90,5,3,12,1,3,1,,
65,6,11,70,5,1,11,1,3,1,,
65,257,11,180,8,10,15,1,3,0,,
65,178,11,160,30,2,0,1,3,0,,
65,371,11,110,6,4,13,1,3,1,,
65,258,11,220,24,13,1,1,3,0,,
66,310,6,150,9,10,8,2,1,0,,
66,139,6,50,1,0.3,12,2,1,0,,
66,424,6,380,8,12,60,2,1,0,,
66,158,6,130,11,8,6,2,1,0,,
66,47,6,140,11,10,1,2,1,0,,
66,133,6,250,7,9,36,2,1,0,,
66,60,6,180,4,6,28,2,1,0,,
66,16,6,60,1,0.2,15,2,1,0,,
66,289,6,340,6,17,40,2,1,0,,
66,124,6,30,2,1,3,2,1,0,,
66,65,6,170,9,14,3,2,2,0,,
66,244,6,60,3,1,10,2,2,0,,
66,256,6,140,4,5,21,2,2,0,,
66,283,6,150,7,3,24,2,2,0,,
66,166,6,100,18,2,2,2,2,0,,
66,400,6,160,15,8,10,2,2,0,,
66,426,6,220,10,8,28,2,2,0,,
66,223,6,180,12,2,30,2,2,0,,
66,333,6,160,14,4,18,2,2,0,,
66,317,6,75,2,5,7,2,2,0,,
66,165,6,120,23,3,0,2,3,1,,
66,274,6,180,22,10,3,2,3,1,,
66,85,6,175,21,9,4,2,3,1,,
66,410,6,200,24,10,5,2,3,1,,
66,20,6,130,22,4,0,2,3,1,,
66,58,6,150,25,4,2,2,3,1,,
66,378,6,110,6,5,12,2,3,0,,
66,398,6,105,22,1,2,2,3,1,,
66,33,6,210,26,12,0,2,3,1,,
66,414,6,160,8,7,18,2,3,0,,
67,196,9,165,8,11,12,2,1,0,,
67,98,9,190,6,10,22,2,1,0,,
67,293,9,230,9,14,20,2,1,0,,
67,251,9,200,10,7,25,2,1,0,,
67,145,9,55,1,0.5,13,2,1,0,,
67,331,9,140,10,11,2,2,1,0,,
67,306,9,120,7,3,16,2,1,0,,
67,241,9,43,0.5,0.1,11,2,1,0,,
67,262,9,90,6,6,4,2,1,0,,
67,265,9,110,4,2,18,2,1,0,,
67,383,9,200,14,9,16,2,2,0,,
67,77,9,185,12,10,14,2,2,0,,
67,294,9,105,9,3,11,2,2,0,,
67,83,9,220,16,12,13,2,2,0,,
67,131,9,95,15,2,5,2,2,0,,
67,187,9,160,14,6,14,2,2,0,,
67,38,9,90,6,1,16,2,2,0,,
67,191,9,120,2,10,8,2,2,0,,
67,125,9,140,20,6,5,2,2,1,,
67,169,9,150,4,6,25,2,2,0,,
67,292,9,240,22,16,0,2,3,1,,
67,72,9,270,12,16,22,2,3,0,,
67,99,9,170,8,11,10,2,3,0,,
67,66,9,210,26,12,0,2,3,1,,
67,399,9,110,6,6,9,2,3,0,,
67,17,9,120,24,3,0,2,3,1,,
67,25,9,200,22,12,2,2,3,1,,
67,190,9,70,2,4,8,2,3,0,,
67,405,9,180,15,8,14,2,3,0,,
67,225,9,100,7,2,15,2,3,0,,
68,1,1,100,2,5,14,3,1,0,,
68,280,1,310,6,18,34,3,1,0,,
68,389,1,180,4,6,30,3,1,0,,
68,281,1,43,0.5,0.1,11,3,1,0,,
68,54,1,320,5,14,45,3,1,0,,
68,180,1,50,0.5,0.2,13,3,1,0,,
68,330,1,145,12,10,1,3,1,1,,
68,425,1,250,9,3,48,3,1,0,,
68,108,1,110,4,0.5,23,3,1,0,,
68,146,1,60,2,0.5,12,3,1,0,,
68,129,1,170,14,9,10,3,2,1,,
68,252,1,150,12,9,6,3,2,1,,
68,286,1,240,25,15,0,3,2,0,,
68,75,1,220,12,10,22,3,2,1,,
68,309,1,130,6,1,25,3,2,0,,
68,167,1,165,31,3.6,0,3,2,0,,
68,339,1,180,15,11,8,3,2,1,,
68,192,1,30,2,0.2,5,3,2,0,,
68,319,1,50,1,2,8,3,2,0,,
68,127,1,350,3,12,60,3,2,0,,
68,100,1,230,26,14,0,3,3,0,,
68,21,1,120,23,3,0,3,3,1,,
68,91,1,190,16,12,7,3,3,1,,
68,235,1,160,1.5,0.3,38,3,3,0,,
68,247,1,20,2,0.2,4,3,3,0,,
68,175,1,110,22,2,1,3,3,1,,
68,27,1,210,22,13,1,3,3,1,,
68,327,1,50,3,3,6,3,3,0,,
68,148,1,130,20,5,2,3,3,1,,
68,417,1,110,4,7,9,3,3,0,,
69,196,9,165,8,11,12,3,1,0,,
69,98,9,190,6,10,22,3,1,0,,
69,293,9,230,9,14,20,3,1,0,,
69,251,9,200,10,7,25,3,1,0,,
69,145,9,55,1,0.5,13,3,1,0,,
69,331,9,140,10,11,2,3,1,0,,
69,306,9,120,7,3,16,3,1,0,,
69,241,9,43,0.5,0.1,11,3,1,0,,
69,262,9,90,6,6,4,3,1,0,,
69,265,9,110,4,2,18,3,1,0,,
69,383,9,200,14,9,16,3,2,1,,
69,77,9,185,12,10,14,3,2,1,,
69,294,9,105,9,3,11,3,2,0,,
69,83,9,220,16,12,13,3,2,1,,
69,131,9,95,15,2,5,3,2,1,,
69,187,9,160,14,6,14,3,2,1,,
69,38,9,90,6,1,16,3,2,0,,
69,191,9,120,2,10,8,3,2,0,,
69,125,9,140,20,6,5,3,2,1,,
69,169,9,150,4,6,25,3,2,0,,
69,292,9,240,22,16,0,3,3,1,,
69,72,9,270,12,16,22,3,3,1,,
69,99,9,170,8,11,10,3,3,0,,
69,66,9,210,26,12,0,3,3,0,,
69,399,9,110,6,6,9,3,3,0,,
69,17,9,120,24,3,0,3,3,1,,
69,25,9,200,22,12,2,3,3,1,,
69,190,9,70,2,4,8,3,3,0,,
69,405,9,180,15,8,14,3,3,1,,
69,225,9,100,7,2,15,3,3,0,,
70,240,14,120,7,9,4,1,1,1,,
70,342,14,270,9,5,50,1,1,0,,
70,421,14,260,18,20,2,1,1,0,,
70,272,14,80,1,8,3,1,1,1,,
70,194,14,350,2,25,30,1,1,0,,
70,379,14,330,14,30,2,1,1,0,,
70,43,14,145,12,10,1,1,1,1,,
70,384,14,400,10,25,38,1,1,0,,
70,2,14,250,5,22,10,1,1,0,,
70,110,14,20,1,0.1,4,1,1,1,,
70,115,14,180,20,10,4,1,2,0,,
70,229,14,75,5,1,12,1,2,1,,
70,212,14,190,9,8,22,1,2,0,,
70,62,14,120,4,1,25,1,2,1,,
70,64,14,50,4,2,4,1,2,1,,
70,206,14,220,24,13,2,1,2,0,,
70,415,14,240,8,9,32,1,2,0,,
70,374,14,110,2,8,10,1,2,1,,
70,337,14,40,1,2,5,1,2,1,,
70,89,14,155,24,6,0,1,2,0,,
70,216,14,230,25,14,0,1,3,0,,
70,19,14,130,23,4,0,1,3,1,,
70,28,14,200,11,9,20,1,3,0,,
70,200,14,240,18,16,10,1,3,0,,
70,269,14,120,12,7,4,1,3,1,,
70,55,14,300,10,18,26,1,3,0,,
70,209,14,140,10,10,4,1,3,1,,
70,184,14,200,25,11,0,1,3,0,,
70,420,14,125,8,3,17,1,3,1,,
70,373,14,135,9,7,10,1,3,1,,
71,335,11,115,8,8,4,1,1,1,,
71,134,11,110,7,2,18,1,1,1,,
71,380,11,280,2,0.4,75,1,1,0,,
71,210,11,120,10,7,5,1,1,1,,
71,430,11,240,8,2,48,1,1,0,,
71,49,11,110,8,1,19,1,1,1,,
71,7,11,45,1,2,6,1,1,1,,
71,122,11,95,7,6,3,1,1,1,,
71,173,11,320,21,24,2,1,1,0,,
71,271,11,250,7,9,35,1,1,0,,
71,81,11,170,12,6,20,1,2,0,,
71,215,11,210,17,12,15,1,2,0,,
71,171,11,160,19,6,10,1,2,0,,
71,203,11,130,7,4,18,1,2,1,,
71,168,11,150,24,5,0,1,2,1,,
71,224,11,115,8,3,15,1,2,1,,
71,362,11,100,21,1,1,1,2,1,,
71,197,11,160,8,10,14,1,2,0,,
71,317,11,70,1,4,8,1,2,1,,
71,268,11,85,3,4,10,1,2,1,,
71,174,11,240,25,16,0,1,3,0,,
71,88,11,180,20,9,2,1,3,0,,
71,413,11,110,5,2,18,1,3,1,,
71,20,11,130,20,5,0,1,3,1,,
71,207,11,90,5,3,12,1,3,1,,
71,6,11,70,5,1,11,1,3,1,,
71,257,11,180,8,10,15,1,3,0,,
71,178,11,160,30,2,0,1,3,0,,
71,371,11,110,6,4,13,1,3,1,,
71,258,11,220,24,13,1,1,3,0,,
72,436,8,260,7,12,32,2,1,0,,
72,211,8,160,8,13,5,2,1,0,,
72,336,8,115,8,8,4,2,1,0,,
72,134,8,110,7,3,17,2,1,0,,
72,173,8,320,22,25,2,2,1,1,,
72,5,8,280,2,0.4,75,2,1,0,,
72,71,8,360,9,20,38,2,1,0,,
72,394,8,30,1,2,4,2,1,0,,
72,45,8,155,12,11,2,2,1,0,,
72,193,8,170,9,10,12,2,1,0,,
72,382,8,110,2,7,11,2,2,0,,
72,128,8,95,2,5,10,2,2,0,,
72,198,8,180,8,12,12,2,2,0,,
72,15,8,220,16,12,14,2,2,0,,
72,338,8,155,24,6,1,2,2,1,,
72,126,8,260,12,14,24,2,2,0,,
72,9,8,120,2,9,8,2,2,0,,
72,227,8,80,5,1,13,2,2,0,,
72,372,8,130,8,7,10,2,2,0,,
72,141,8,140,3,12,8,2,2,0,,
72,164,8,230,24,15,1,2,3,1,,
72,19,8,130,23,4,0,2,3,1,,
72,213,8,250,26,16,0,2,3,1,,
72,254,8,145,6,4,24,2,3,0,,
72,159,8,90,3,5,9,2,3,0,,
72,270,8,80,2,5,8,2,3,0,,
72,183,8,110,22,2,1,2,3,1,,
72,221,8,120,4,7,11,2,3,0,,
72,312,8,165,30,5,1,2,3,1,,
72,30,8,210,22,12,3,2,3,1,,
73,363,2,160,9,6,18,3,1,0,,
73,307,2,50,1,0.2,11,3,1,0,,
73,291,2,230,10,8,30,3,1,0,,
73,328,2,280,5,14,34,3,1,0,,
73,346,2,35,3,2,2,3,1,0,,
73,390,2,155,13,11,1,3,1,1,,
73,432,2,80,5,3,9,3,1,0,,
73,360,2,140,3,0.5,31,3,1,0,,
73,242,2,60,2,1,12,3,1,0,,
73,303,2,250,6,4,48,3,1,0,,
73,208,2,180,16,11,7,3,2,1,,
73,236,2,115,9,7,4,3,2,0,,
73,35,2,130,14,6,6,3,2,1,,
73,361,2,110,21,3,0,3,2,1,,
73,61,2,80,4,3,10,3,2,0,,
73,74,2,200,18,12,8,3,2,1,,
73,195,2,65,4,3,7,3,2,0,,
73,340,2,170,7,5,24,3,2,0,,
73,369,2,45,3,2,4,3,2,0,,
73,76,2,190,12,8,18,3,2,1,,
73,285,2,220,25,13,0,3,3,0,,
73,406,2,240,20,17,3,3,3,1,,
73,381,2,150,18,8,2,3,3,1,,
73,4,2,210,12,11,16,3,3,1,,
73,37,2,90,6,6,4,3,3,0,,
73,222,2,180,21,8,7,3,3,1,,
73,53,2,35,2,2,3,3,3,0,,
73,233,2,100,2,7,8,3,3,0,,
73,57,2,160,10,6,16,3,3,0,,
73,120,2,40,2,3,2,3,3,0,,
74,264,10,120,5,4,18,1,1,1,,
74,48,10,155,13,11,1,1,1,0,,
74,427,10,260,6,12,35,1,1,0,,
74,121,10,52,11,0.2,0.7,1,1,1,,
74,435,10,70,4,2,10,1,1,1,,
74,68,10,140,6,5,18,1,1,1,,
74,142,10,80,1,0.5,18,1,1,1,,
74,255,10,160,9,4,22,1,1,0,,
74,218,10,45,3,2,4,1,1,1,,
74,248,10,600,20,50,20,1,1,0,,
74,82,10,150,19,7,2,1,2,1,,
74,112,10,105,7,3,13,1,2,1,,
74,249,10,85,3,5,10,1,2,1,,
74,93,10,140,26,3,0,1,2,1,,
74,170,10,110,20,3,0,1,2,1,,
74,226,10,75,5,1,12,1,2,1,,
74,59,10,110,3,1,23,1,2,1,,
74,69,10,210,22,12,2,1,2,0,,
74,277,10,150,9,11,4,1,2,1,,
74,395,10,60,2,3,7,1,2,1,,
74,259,10,180,20,10,2,1,3,0,,
74,23,10,150,19,7,0,1,3,1,,
74,80,10,130,12,5,12,1,3,1,,
74,267,10,90,2,6,8,1,3,1,,
74,357,10,120,22,2,4,1,3,1,,
74,239,10,160,10,10,8,1,3,0,,
74,31,10,200,25,11,0,1,3,0,,
74,305,10,120,8,1,20,1,3,1,,
74,296,10,50,1,2,8,1,3,1,,
74,428,10,260,9,1,55,1,3,0,,
75,436,8,260,7,12,32,2,1,0,,
75,211,8,160,8,13,5,2,1,0,,
75,336,8,115,8,8,4,2,1,0,,
75,134,8,110,7,3,17,2,1,0,,
75,173,8,320,22,25,2,2,1,1,,
75,5,8,280,2,0.4,75,2,1,0,,
75,71,8,360,9,20,38,2,1,0,,
75,394,8,30,1,2,4,2,1,0,,
75,45,8,155,12,11,2,2,1,0,,
75,193,8,170,9,10,12,2,1,0,,
75,382,8,110,2,7,11,2,2,0,,
75,128,8,95,2,5,10,2,2,0,,
75,198,8,180,8,12,12,2,2,0,,
75,15,8,220,16,12,14,2,2,0,,
75,338,8,155,24,6,1,2,2,1,,
75,126,8,260,12,14,24,2,2,0,,
75,9,8,120,2,9,8,2,2,0,,
75,227,8,80,5,1,13,2,2,0,,
75,372,8,130,8,7,10,2,2,0,,
75,141,8,140,3,12,8,2,2,0,,
75,164,8,230,24,15,1,2,3,1,,
75,19,8,130,23,4,0,2,3,1,,
75,213,8,250,26,16,0,2,3,1,,
75,254,8,145,6,4,24,2,3,0,,
75,159,8,90,3,5,9,2,3,0,,
75,270,8,80,2,5,8,2,3,0,,
75,183,8,110,22,2,1,2,3,1,,
75,221,8,120,4,7,11,2,3,0,,
75,312,8,165,30,5,1,2,3,1,,
75,30,8,210,22,12,3,2,3,1,,
76,196,9,165,8,11,12,2,1,0,,
76,98,9,190,6,10,22,2,1,0,,
76,293,9,230,9,14,20,2,1,0,,
76,251,9,200,10,7,25,2,1,0,,
76,145,9,55,1,0.5,13,2,1,0,,
76,331,9,140,10,11,2,2,1,0,,
76,306,9,120,7,3,16,2,1,0,,
76,241,9,43,0.5,0.1,11,2,1,0,,
76,262,9,90,6,6,4,2,1,0,,
76,265,9,110,4,2,18,2,1,0,,
76,383,9,200,14,9,16,2,2,0,,
76,77,9,185,12,10,14,2,2,0,,
76,294,9,105,9,3,11,2,2,0,,
76,83,9,220,16,12,13,2,2,0,,
76,131,9,95,15,2,5,2,2,0,,
76,187,9,160,14,6,14,2,2,0,,
76,38,9,90,6,1,16,2,2,0,,
76,191,9,120,2,10,8,2,2,0,,
76,125,9,140,20,6,5,2,2,1,,
76,169,9,150,4,6,25,2,2,0,,
76,292,9,240,22,16,0,2,3,1,,
76,72,9,270,12,16,22,2,3,0,,
76,99,9,170,8,11,10,2,3,0,,
76,66,9,210,26,12,0,2,3,1,,
76,399,9,110,6,6,9,2,3,0,,
76,17,9,120,24,3,0,2,3,1,,
76,25,9,200,22,12,2,2,3,1,,
76,190,9,70,2,4,8,2,3,0,,
76,405,9,180,15,8,14,2,3,0,,
76,225,9,100,7,2,15,2,3,0,,
77,1,1,100,2,5,14,3,1,0,,
77,280,1,310,6,18,34,3,1,0,,
77,389,1,180,4,6,30,3,1,0,,
77,281,1,43,0.5,0.1,11,3,1,0,,
77,54,1,320,5,14,45,3,1,0,,
77,180,1,50,0.5,0.2,13,3,1,0,,
77,330,1,145,12,10,1,3,1,1,,
77,425,1,250,9,3,48,3,1,0,,
77,108,1,110,4,0.5,23,3,1,0,,
77,146,1,60,2,0.5,12,3,1,0,,
77,129,1,170,14,9,10,3,2,1,,
77,252,1,150,12,9,6,3,2,1,,
77,286,1,240,25,15,0,3,2,0,,
77,75,1,220,12,10,22,3,2,1,,
77,309,1,130,6,1,25,3,2,0,,
77,167,1,165,31,3.6,0,3,2,0,,
77,339,1,180,15,11,8,3,2,1,,
77,192,1,30,2,0.2,5,3,2,0,,
77,319,1,50,1,2,8,3,2,0,,
77,127,1,350,3,12,60,3,2,0,,
77,100,1,230,26,14,0,3,3,0,,
77,21,1,120,23,3,0,3,3,1,,
77,91,1,190,16,12,7,3,3,1,,
77,235,1,160,1.5,0.3,38,3,3,0,,
77,247,1,20,2,0.2,4,3,3,0,,
77,175,1,110,22,2,1,3,3,1,,
77,27,1,210,22,13,1,3,3,1,,
77,327,1,50,3,3,6,3,3,0,,
77,148,1,130,20,5,2,3,3,1,,
77,417,1,110,4,7,9,3,3,0,,
78,1,1,100,2,5,14,3,1,0,,
78,280,1,310,6,18,34,3,1,0,,
78,389,1,180,4,6,30,3,1,0,,
78,281,1,43,0.5,0.1,11,3,1,0,,
78,54,1,320,5,14,45,3,1,0,,
78,180,1,50,0.5,0.2,13,3,1,0,,
78,330,1,145,12,10,1,3,1,1,,
78,425,1,250,9,3,48,3,1,0,,
78,108,1,110,4,0.5,23,3,1,0,,
78,146,1,60,2,0.5,12,3,1,0,,
78,129,1,170,14,9,10,3,2,1,,
78,252,1,150,12,9,6,3,2,1,,
78,286,1,240,25,15,0,3,2,0,,
78,75,1,220,12,10,22,3,2,1,,
78,309,1,130,6,1,25,3,2,0,,
78,167,1,165,31,3.6,0,3,2,0,,
78,339,1,180,15,11,8,3,2,1,,
78,192,1,30,2,0.2,5,3,2,0,,
78,319,1,50,1,2,8,3,2,0,,
78,127,1,350,3,12,60,3,2,0,,
78,100,1,230,26,14,0,3,3,0,,
78,21,1,120,23,3,0,3,3,1,,
78,91,1,190,16,12,7,3,3,1,,
78,235,1,160,1.5,0.3,38,3,3,0,,
78,247,1,20,2,0.2,4,3,3,0,,
78,175,1,110,22,2,1,3,3,1,,
78,27,1,210,22,13,1,3,3,1,,
78,327,1,50,3,3,6,3,3,0,,
78,148,1,130,20,5,2,3,3,1,,
78,417,1,110,4,7,9,3,3,0,,
79,264,10,120,5,4,18,2,1,0,,
79,48,10,155,13,11,1,2,1,0,,
79,427,10,260,6,12,35,2,1,0,,
79,121,10,52,11,0.2,0.7,2,1,0,,
79,435,10,70,4,2,10,2,1,0,,
79,68,10,140,6,5,18,2,1,0,,
79,142,10,80,1,0.5,18,2,1,0,,
79,255,10,160,9,4,22,2,1,0,,
79,218,10,45,3,2,4,2,1,0,,
79,248,10,600,20,50,20,2,1,1,,
79,82,10,150,19,7,2,2,2,1,,
79,112,10,105,7,3,13,2,2,0,,
79,249,10,85,3,5,10,2,2,0,,
79,93,10,140,26,3,0,2,2,1,,
79,170,10,110,20,3,0,2,2,1,,
79,226,10,75,5,1,12,2,2,0,,
79,59,10,110,3,1,23,2,2,0,,
79,69,10,210,22,12,2,2,2,1,,
79,277,10,150,9,11,4,2,2,0,,
79,395,10,60,2,3,7,2,2,0,,
79,259,10,180,20,10,2,2,3,1,,
79,23,10,150,19,7,0,2,3,1,,
79,80,10,130,12,5,12,2,3,0,,
79,267,10,90,2,6,8,2,3,0,,
79,357,10,120,22,2,4,2,3,1,,
79,239,10,160,10,10,8,2,3,0,,
79,31,10,200,25,11,0,2,3,1,,
79,305,10,120,8,1,20,2,3,0,,
79,296,10,50,1,2,8,2,3,0,,
79,428,10,260,9,1,55,2,3,0,,
80,155,4,115,9,4,12,3,1,0,,
80,349,4,240,7,15,20,3,1,0,,
80,42,4,180,10,15,2,3,1,0,,
80,429,4,310,10,3,62,3,1,0,,
80,130,4,190,13,15,1,3,1,1,,
80,138,4,74,1,0.3,19,3,1,0,,
80,385,4,280,9,18,22,3,1,0,,
80,109,4,25,1,0.2,5,3,1,0,,
80,18,4,130,4,3,22,3,1,0,,
80,152,4,42,0.8,0.1,11,3,1,0,,
80,153,4,110,4,9,5,3,2,0,,
80,90,4,160,24,6,1,3,2,1,,
80,253,4,180,10,11,12,3,2,0,,
80,228,4,105,8,3,14,3,2,0,,
80,178,4,160,30,2,0,3,2,0,,
80,375,4,140,4,8,15,3,2,0,,
80,13,4,110,22,2,0,3,2,1,,
80,97,4,130,7,4,18,3,2,0,,
80,318,4,75,2,5,7,3,2,0,,
80,341,4,140,18,6,4,3,2,1,,
80,214,4,260,25,18,0,3,3,0,,
80,20,4,130,22,4,0,3,3,1,,
80,79,4,190,22,10,3,3,3,1,,
80,377,4,110,6,4,14,3,3,0,,
80,32,4,180,20,10,4,3,3,1,,
80,186,4,200,25,11,0,3,3,0,,
80,150,4,125,7,4,16,3,3,0,,
80,314,4,160,24,7,2,3,3,1,,
80,188,4,95,18,2,1,3,3,1,,
80,411,4,85,2,5,9,3,3,0,,
81,135,3,154,11,12,1,2,1,0,,
81,154,3,59,10,0.5,4,2,1,0,,
81,143,3,180,4,6,28,2,1,0,,
81,422,3,250,9,2,48,2,1,0,,
81,344,3,155,13,11,1,2,1,0,,
81,107,3,95,11,4,5,2,1,0,,
81,10,3,60,0.5,0.2,15,2,1,0,,
81,302,3,160,4,9,15,2,1,0,,
81,419,3,280,9,12,35,2,1,0,,
81,232,3,250,20,18,1,2,1,1,,
81,322,3,145,12,9,5,2,2,0,,
81,301,3,60,1,3,7,2,2,0,,
81,354,3,240,18,12,15,2,2,0,,
81,136,3,95,4,5,10,2,2,0,,
81,297,3,250,9,18,14,2,2,0,,
81,315,3,165,31,4,0,2,2,1,,
81,231,3,110,9,0.5,18,2,2,0,,
81,177,3,170,24,4,7,2,2,1,,
81,412,3,20,1,0,4,2,2,0,,
81,261,3,190,11,8,20,2,2,0,,
81,105,3,165,18,8,4,2,3,0,,
81,325,3,180,22,10,2,2,3,1,,
81,40,3,190,20,11,5,2,3,1,,
81,316,3,220,19,15,0,2,3,1,,
81,56,3,110,18,3,4,2,3,0,,
81,409,3,170,20,9,4,2,3,1,,
81,356,3,20,2,0.1,4,2,3,0,,
81,11,3,290,18,24,1,2,3,0,,
81,295,3,130,22,4,0,2,3,1,,
81,78,3,160,18,9,3,2,3,0,,
82,156,15,59,10,0.4,3.6,3,1,0,,
82,365,15,70,3,1.5,12,3,1,0,,
82,329,15,52,11,0.2,0.7,3,1,1,,
82,423,15,250,12,4,42,3,1,1,,
82,39,15,57,0.7,0.3,14,3,1,0,,
82,403,15,230,20,15,1,3,1,1,,
82,106,15,98,11,4,3,3,1,1,,
82,8,15,160,4,12,12,3,1,0,,
82,284,15,110,3,8,10,3,1,0,,
82,161,15,50,2,0.5,10,3,1,0,,
82,167,15,165,31,3.6,0,3,2,0,,
82,401,15,120,20,4,0,3,2,1,,
82,404,15,190,15,6,20,3,2,1,,
82,298,15,140,5,3,22,3,2,0,,
82,185,15,200,22,12,0,3,2,1,,
82,352,15,23,3,0.4,3.6,3,2,0,,
82,226,15,116,9,0.4,20,3,2,0,,
82,311,15,150,25,5,0,3,2,0,,
82,355,15,35,3,0.4,7,3,2,0,,
82,96,15,160,8,6,18,3,2,0,,
82,12,15,105,23,0.9,0,3,3,1,,
82,320,15,140,29,2,0,3,3,0,,
82,343,15,240,27,14,0,3,3,0,,
82,163,15,20,2,0.1,4,3,3,0,,
82,22,15,86,1.6,0.1,20,3,3,0,,
82,348,15,31,0.6,0.6,7,3,3,0,,
82,418,15,150,30,3,0,3,3,0,,
82,50,15,99,24,0.3,0,3,3,1,,
82,84,15,40,3,1,5,3,3,0,,
82,396,15,100,10,5,4,3,3,0,,
83,240,14,120,7,9,4,3,1,0,,
83,342,14,270,9,5,50,3,1,0,,
83,421,14,260,18,20,2,3,1,1,,
83,272,14,80,1,8,3,3,1,0,,
83,194,14,350,2,25,30,3,1,0,,
83,379,14,330,14,30,2,3,1,1,,
83,43,14,145,12,10,1,3,1,1,,
83,384,14,400,10,25,38,3,1,0,,
83,2,14,250,5,22,10,3,1,0,,
83,110,14,20,1,0.1,4,3,1,0,,
83,115,14,180,20,10,4,3,2,1,,
83,229,14,75,5,1,12,3,2,0,,
83,212,14,190,9,8,22,3,2,0,,
83,62,14,120,4,1,25,3,2,0,,
83,64,14,50,4,2,4,3,2,0,,
83,206,14,220,24,13,2,3,2,1,,
83,415,14,240,8,9,32,3,2,0,,
83,374,14,110,2,8,10,3,2,0,,
83,337,14,40,1,2,5,3,2,0,,
83,89,14,155,24,6,0,3,2,1,,
83,216,14,230,25,14,0,3,3,0,,
83,19,14,130,23,4,0,3,3,1,,
83,28,14,200,11,9,20,3,3,1,,
83,200,14,240,18,16,10,3,3,1,,
83,269,14,120,12,7,4,3,3,1,,
83,55,14,300,10,18,26,3,3,0,,
83,209,14,140,10,10,4,3,3,0,,
83,184,14,200,25,11,0,3,3,0,,
83,420,14,125,8,3,17,3,3,0,,
83,373,14,135,9,7,10,3,3,0,,
84,176,7,230,21,15,0,3,1,1,,
84,246,7,35,3,1,4,3,1,0,,
84,260,7,210,18,11,14,3,1,1,,
84,386,7,150,10,10,4,3,1,0,,
84,52,7,130,3,0.3,28,3,1,0,,
84,364,7,80,8,4,2,3,1,0,,
84,287,7,20,1,0.1,4,3,1,0,,
84,162,7,1,0.1,0,0,3,1,0,,
